PLAYER_NAME,TEAM_HIST,Season,MIN,PLAYER_FGM,PLAYER_FGA,PLAYER_FG3M,PLAYER_FTM,PLAYER_FTA,PLAYER_AST,PLAYER_TOV,PLAYER_OREB,PLAYER_DREB,PLAYER_STL,PLAYER_BLK,PLAYER_PF,TEAM_FGM,TEAM_AST,TEAM_FGA,TEAM_FTM,TEAM_FTA,TEAM_PTS,TEAM_OREB,TEAM_TOV,TEAM_PF,TEAM_DREB%,TEAM_PACE,PLAYER_RAW_PER,PLAYER_PACE_CORRECTED_PER,Min * cPER,PLAYER_PER
Kevin Knox II,2019-20 NYK,2019-20,1166.1333333333334,144,401,65,66,101,61,45,28,156,23,28,106,2638,1456,5896,1076,1550,6983,795,946.0,1464,0.742,100.9,0.18788533223206147,0.19119986039234954,222.96453053219855,8.68347027195507
Kevin Knox II,2020-21 NYK,2020-21,464.4,56,143,35,16,20,19,17,10,51,12,6,37,2839,1541,6225,1181,1506,7706,696,932.0,1473,0.738,98.2,0.20200612828820058,0.2086299544907261,96.8877508654932,9.321592159026563
Kevin Love,2019-20 CLE,2019-20,1779.87,327,727,146,187,219,178,140,54,493,33,19,90,2619,1500,5715,983,1296,6948,704,1073.0,1188,0.738,100.9,0.3939548952435425,0.4009047437423879,713.5583262447639,18.207358609097003
Kevin Love,2020-21 CLE,2020-21,622.15,103,252,57,42,51,63,38,17,169,16,2,26,2778,1716,6175,1200,1614,7476,751,1114.0,1308,0.729,99.6,0.3402407457582995,0.346457996333401,215.54884241882544,15.479752895201068
Kevin Love,2021-22 CLE,2021-22,1664.865,327,761,187,166,198,160,98,87,449,26,18,101,3255,2064,6940,1376,1810,8839,837,1181.0,1433,0.724,98.4,0.43266998332144857,0.4422409013129427,736.2713981643724,19.849051212071096
Kevin Pangos,2021-22 CLE,2021-22,166.01333333333332,15,46,6,3,4,30,7,2,9,3,0,11,3255,2064,6940,1376,1810,8839,837,1181.0,1433,0.724,98.4,0.1462416591984138,0.14947661189003184,24.81511059523715,6.708942830940467
Kevin Porter Jr.,2019-20 CLE,2019-20,1161.72,186,421,53,73,101,109,93,22,140,46,14,135,2619,1500,5715,983,1296,6948,704,1073.0,1188,0.738,100.9,0.23766093449051473,0.24185356544584788,280.9661240497504,10.98394235961164
Kevin Porter Jr.,2020-21 HOU,2020-21,835.4883333333333,156,367,50,69,94,164,91,20,79,19,8,61,2826,1699,6372,1189,1606,7833,671,1060.0,1407,0.723,103.6,0.28970087397329386,0.28360485172173233,236.9485448902373,12.671472648903372
Kevin Porter Jr.,2021-22 HOU,2021-22,1907.1533333333334,335,808,155,124,193,376,192,43,224,69,22,156,3229,1932,7083,1434,2010,8997,786,1351.0,1692,0.71,103.3,0.31281908929609437,0.3045721323436933,580.8657574397158,13.67007853572936
Kevon Looney,2019-20 GSW,2019-20,261.6016666666667,29,79,1,9,12,20,12,28,38,12,6,34,2510,1663,5730,1214,1511,6912,647,969.0,1304,0.722,102.7,0.20905798108320597,0.20901726872077497,54.679265859469275,9.492659856224021
Kevon Looney,2020-21 GSW,2020-21,1160.6933333333334,108,197,4,31,48,119,37,117,205,21,22,136,2973,1991,6347,1193,1520,8187,574,1080.0,1526,0.727,104.4,0.26988277588851334,0.2621792253890136,304.30967904752555,11.71417506949858
Kevon Looney,2021-22 GSW,2021-22,1732.3433333333332,208,364,0,75,125,165,67,208,388,50,52,215,3323,2223,7087,1280,1665,9102,800,1221.0,1723,0.736,100.7,0.3455543514581986,0.3451311303061313,597.8856127116245,15.49048371597531
Khem Birch,2019-20 ORL,2019-20,922.0183333333333,73,143,0,66,101,50,31,91,129,20,23,91,2871,1747,6468,1282,1656,7831,751,937.0,1336,0.749,100.9,0.24726953475700963,0.2516316732294326,232.00901596487938,11.428021701931746
Khem Birch,2020-21 TOR,2020-21,1529.23,189,380,13,91,129,89,44,174,213,48,50,113,2859,1735,6383,1252,1536,8011,680,952.0,1526,0.716,101.6,0.32856154385267555,0.32797944662931455,501.5560091689467,14.654130781385902
Khem Birch,2021-22 TOR,2021-22,991.1683333333333,97,200,0,53,71,56,29,122,117,30,26,104,3332,1809,7489,1327,1749,8970,1095,1021.0,1607,0.714,98.6,0.2808954768660753,0.28652668098309975,283.99617284555063,12.860146466719087
Khris Middleton,2019-20 MIL,2019-20,1852.6716666666666,471,947,147,208,227,265,137,44,338,53,7,142,3160,1889,6638,1336,1800,8663,691,1102.0,1431,0.775,107.2,0.48583579679247413,0.4653509292411497,862.1424816620828,21.134225473806243
Khris Middleton,2020-21 MIL,2020-21,2268.616666666667,511,1074,151,212,236,370,178,54,352,74,9,160,3221,1834,6610,1169,1539,8649,741,995.0,1244,0.755,104.4,0.4215437324667416,0.40951116232544954,929.0238480375536,18.29697010232751
Khris Middleton,2021-22 MIL,2021-22,2141.29,452,1021,162,259,291,358,190,41,315,76,18,160,3429,1960,7331,1459,1881,9470,840,1100.0,1494,0.747,102.2,0.41255827880450285,0.4060052493923113,869.3749804712622,18.22269031116827
Khyri Thomas,2019-20 DET,2019-20,61.20666666666666,5,17,5,2,4,3,3,1,0,3,0,9,2595,1589,5658,1097,1476,7078,644,1008.0,1299,0.717,99.9,0.07305188114784232,0.07508475631892342,4.595687651760239,3.410024714633371
Khyri Thomas,2020-21 HOU,2020-21,152.93333333333334,32,66,9,9,9,25,6,7,11,9,6,8,2826,1699,6372,1189,1606,7833,671,1060.0,1407,0.723,103.6,0.4772436601001252,0.4672012742022655,71.45064820133314,20.874565902686065
Killian Hayes,2020-21 DET,2020-21,670.2116666666667,71,201,20,14,17,138,83,6,63,27,10,57,2783,1743,6162,1278,1683,7676,694,1075.0,1477,0.725,100.1,0.12545031597113857,0.12710460585207667,85.18698972913006,5.679037318390185
Killian Hayes,2021-22 DET,2021-22,1646.9716666666666,176,459,44,57,74,277,111,36,174,78,35,183,3129,1924,7267,1413,1806,8596,900,1163.0,1799,0.707,100.9,0.21125820510470497,0.21058122968695944,346.8213188262477,9.451494875187015
Killian Tillie,2020-21 MEM,2020-21,181.77,19,57,10,9,11,8,2,6,18,5,8,20,3085,1938,6608,1184,1536,8157,803,957.0,1349,0.736,102.6,0.19706441392776186,0.19479798109701374,35.40842902400419,8.703579203765987
Killian Tillie,2021-22 MEM,2021-22,460.59166666666664,43,127,27,5,8,22,13,21,39,23,15,58,3571,2131,7739,1393,1898,9480,1159,1082.0,1620,0.726,103.1,0.17611556897267985,0.1718052073266301,79.13204678458476,7.711114798750006
Kira Lewis Jr.,2020-21 NOP,2020-21,904.4433333333334,130,337,40,43,51,124,34,12,59,38,10,88,3060,1872,6412,1369,1878,8251,845,1052.0,1295,0.755,102.3,0.2350814111771297,0.2330592054895845,210.78884467701812,10.413091771906805
Kira Lewis Jr.,2021-22 NOP,2021-22,341.14,59,146,13,10,12,49,26,9,30,11,1,17,3294,2047,7212,1501,1903,8962,981,1153.0,1612,0.742,99.7,0.22188667243064059,0.22383773210463784,76.36000393017615,10.046485059496641
Klay Thompson,2021-22 GSW,2021-22,940.8516666666667,246,573,114,46,51,88,43,15,110,16,17,54,3323,2223,7087,1280,1665,9102,800,1221.0,1723,0.736,100.7,0.37856212401765044,0.37809847626562615,355.7345815586415,16.970153588963893
Kostas Antetokounmpo,2019-20 LAL,2019-20,20.105,3,3,0,1,2,2,1,2,1,0,0,2,3006,1803,6269,1260,1728,8054,757,1077.0,1471,0.737,103.3,0.3420197391372716,0.3399669585151505,6.835035700947102,15.439828102674777
Kostas Antetokounmpo,2020-21 LAL,2020-21,55.81666666666667,3,10,0,6,13,1,11,4,15,2,4,8,2925,1775,6197,1241,1679,7887,695,1095.0,1377,0.748,100.8,0.012373300993676633,0.012449406614867898,0.6948843792198766,0.5562398331963616
Kris Dunn,2020-21 ATL,2020-21,45.41,1,12,0,3,4,2,3,0,6,2,2,10,2937,1737,6281,1417,1745,8186,760,953.0,1392,0.742,99.9,-0.10327160582897245,-0.10484290553728114,-4.760916340447936,-4.684383930253529
Kris Dunn,2019-20 CHI,2019-20,1268.62,152,342,29,40,54,173,68,23,163,101,17,158,2573,1510,5762,1006,1332,6945,680,1005.0,1417,0.719,101.9,0.2657668696773865,0.2678011990036707,339.7379570800367,12.162371591539856
Kris Dunn,2021-22 POR,2021-22,336.345,44,102,1,17,18,79,32,9,40,23,3,38,3161,1880,7144,1346,1771,8711,854,1187.0,1728,0.721,100.6,0.27970416105958457,0.2796392860056609,94.05527565157402,12.551020252433887
Kristaps Porzingis,2019-20 DAL,2019-20,1813.7766666666666,398,932,142,226,283,102,92,100,440,41,115,185,3124,1849,6772,1392,1787,8776,791,953.0,1462,0.74,101.7,0.44327223087983875,0.4475436840387595,811.7442914235411,20.325497454742496
Kristaps Porzingis,2020-21 DAL,2020-21,1326.5633333333333,325,683,97,118,138,68,51,82,299,20,58,115,2958,1647,6287,1186,1524,8096,657,869.0,1396,0.734,99.5,0.4673957931910337,0.4764148878938154,631.9945217340461,21.286230418230353
Kristaps Porzingis,2021-22 WAS,2021-22,1480.6183333333333,352,767,78,248,286,119,81,102,309,37,84,137,3327,2052,7056,1393,1778,8907,737,1077.0,1545,0.731,99.3,0.5104615803906363,0.5170244130623252,765.5158247609847,23.205551594837868
Ky Bowman,2019-20 GSW,2019-20,1015.1866666666666,134,321,33,34,41,131,70,24,97,44,10,102,2510,1663,5730,1214,1511,6912,647,969.0,1304,0.722,102.7,0.20454680036835798,0.2045069665221324,207.61274565371517,9.287821447978965
Kyle Alexander,2019-20 MIA,2019-20,13.366666666666667,1,2,0,0,0,0,1,2,1,0,0,1,2880,1892,6160,1440,1840,8179,620,1088.0,1501,0.753,100.5,0.09532142633567255,0.09738909508603838,1.3017675709833798,4.422991262947898
Kyle Anderson,2019-20 MEM,2019-20,1329.8866666666668,157,331,24,52,78,162,66,58,227,54,37,111,3106,1965,6634,1212,1589,8222,754,1113.0,1546,0.733,105.3,0.28267765361345226,0.2756442684998032,366.575637420975,12.518569868415112
Kyle Anderson,2020-21 MEM,2020-21,1887.335,308,658,94,144,184,250,86,52,344,84,57,120,3085,1938,6608,1184,1536,8157,803,957.0,1349,0.736,102.6,0.38949130480306837,0.38501177517667834,726.6461987030763,17.20233680432191
Kyle Anderson,2021-22 MEM,2021-22,1483.6566666666668,209,469,36,67,105,183,71,69,299,77,45,108,3571,2131,7739,1393,1898,9480,1159,1082.0,1620,0.726,103.1,0.33094326553454867,0.32284355483265237,478.9889924178303,14.490152842795997
Kyle Guy,2021-22 MIA,2021-22,185.73333333333332,26,65,14,8,12,17,13,4,13,7,1,12,3246,2090,6954,1416,1753,9022,807,1194.0,1679,0.735,98.2,0.21110966941602896,0.21621901070230284,40.15907758777438,9.70453479927311
Kyle Guy,2019-20 SAC,2019-20,9.583333333333334,2,5,0,0,0,1,0,0,1,0,0,1,2943,1713,6364,1127,1464,7927,695,1043.0,1595,0.736,101.2,0.16209148190676678,0.164461989744929,1.576094068388903,7.469151891042976
Kyle Guy,2020-21 SAC,2020-21,235.175,29,88,13,16,20,32,11,5,30,6,0,20,3067,1836,6382,1181,1585,8189,674,963.0,1400,0.713,102.2,0.20202268231202458,0.2004808262239289,47.14807830721248,8.957488881814491
Kyle Korver,2019-20 MIL,2019-20,959.98,126,293,99,35,41,68,48,15,107,26,12,78,3160,1889,6638,1336,1800,8663,691,1102.0,1431,0.775,107.2,0.26131815938127934,0.2502998937058747,240.28289195976558,11.367538039036372
Kyle Kuzma,2019-20 LAL,2019-20,1526.185,291,668,86,114,155,80,91,52,221,28,26,126,3006,1803,6269,1260,1728,8054,757,1077.0,1471,0.737,103.3,0.27537071997280604,0.2737179625053991,417.7442486063025,12.431085385932892
Kyle Kuzma,2020-21 LAL,2020-21,1954.2333333333333,335,757,137,67,97,127,113,108,309,35,41,121,2925,1775,6197,1241,1679,7887,695,1095.0,1377,0.748,100.8,0.28642000834419507,0.2881817187129788,563.1743207661937,12.875967193143936
Kyle Kuzma,2021-22 WAS,2021-22,2204.27,423,936,128,156,219,233,169,70,491,42,57,128,3327,2052,7056,1393,1778,8907,737,1077.0,1545,0.731,99.3,0.3389055176536275,0.34326271178794565,756.643697712815,15.40662368687591
Kyle Lowry,2021-22 MIA,2021-22,2133.155,276,627,144,148,174,474,168,33,249,67,17,177,3246,2090,6954,1416,1753,9022,807,1194.0,1679,0.735,98.2,0.32543337460374516,0.333309613439199,711.0010684558946,14.959899835109757
Kyle Lowry,2019-20 TOR,2019-20,2098.3216666666667,334,803,164,294,343,433,178,32,260,82,26,190,2897,1816,6331,1329,1670,8118,685,1067.0,1559,0.721,103.3,0.3917473562053366,0.389396113602749,817.078302088443,17.6846864299259
Kyle Lowry,2020-21 TOR,2020-21,1601.5,260,596,131,140,160,338,126,35,212,45,14,143,2859,1735,6383,1252,1536,8011,680,952.0,1526,0.716,101.6,0.369373341131823,0.36871893954320367,590.5033816784406,16.474372455865623
Kyle O'Quinn,2019-20 PHI,2019-20,312.6333333333333,42,85,7,11,20,51,20,34,82,7,24,37,3000,1884,6417,1236,1638,8084,764,1037.0,1529,0.753,101.3,0.3988555791793621,0.4042891497545598,126.39426451826722,18.36106368468971
Kyrie Irving,2019-20 BKN,2019-20,657.9666666666667,199,416,56,94,102,128,52,22,81,27,10,53,2908,1761,6498,1291,1732,8048,766,1099.0,1510,0.736,104.0,0.5787190157873072,0.5713737359715453,375.94487247807774,25.949322558623287
Kyrie Irving,2020-21 BKN,2020-21,1886.2016666666666,549,1086,152,201,218,324,130,52,205,76,37,140,3106,1929,6289,1305,1623,8537,640,975.0,1371,0.726,101.8,0.5431756128532239,0.5411480418032807,1020.714338362751,24.178509532149988
Kyrie Irving,2021-22 BKN,2021-22,1091.505,289,616,100,118,129,167,73,16,111,41,17,81,3442,2071,7251,1434,1781,9258,844,1153.0,1670,0.704,101.6,0.48087133666995,0.4760279147422048,519.5868490806903,21.365510132694073
LaMarcus Aldridge,2020-21 BKN,2020-21,674.3966666666666,140,296,31,41,47,49,27,19,99,11,29,47,3106,1929,6289,1305,1623,8537,640,975.0,1371,0.726,101.8,0.3464074240494555,0.34511435115025324,232.74396803456028,15.419718791113198
LaMarcus Aldridge,2021-22 BKN,2021-22,1050.085,252,458,14,89,102,42,44,73,185,14,47,78,3442,2071,7251,1434,1781,9258,844,1153.0,1670,0.704,101.6,0.43655823220753803,0.4321611397768388,453.8059304625618,19.396642349974435
LaMarcus Aldridge,2019-20 SAS,2019-20,1753.9383333333333,391,793,61,158,191,129,74,103,289,36,87,128,2995,1751,6350,1348,1664,8098,640,895.0,1377,0.751,102.6,0.4296163439572097,0.42995132746127,754.1081147018741,19.526528747125305
LaMelo Ball,2020-21 CHA,2020-21,1468.5733333333333,293,672,92,125,165,313,145,63,239,81,18,136,2875,1933,6324,1146,1505,7881,762,1069.0,1298,0.722,100.6,0.39156555482367944,0.3947572422486836,579.7299591066234,17.63776454367126
LaMelo Ball,2021-22 CHA,2021-22,2422.0666666666666,538,1254,220,212,243,571,245,108,393,119,30,237,3508,2302,7497,1298,1753,9457,888,1087.0,1629,0.706,102.3,0.4477253290854688,0.44018300275320466,1066.1525782017786,19.756686770473273
Lamar Stevens,2020-21 CLE,2020-21,498.765,62,136,4,37,51,25,23,24,72,17,13,53,2778,1716,6175,1200,1614,7476,751,1114.0,1308,0.729,99.6,0.2319927666311304,0.2362319918848318,117.82424943243812,10.554851956135375
Lamar Stevens,2021-22 CLE,2021-22,1014.86,156,319,18,53,75,44,41,47,117,31,18,106,3255,2064,6940,1376,1810,8839,837,1181.0,1433,0.724,98.4,0.24632740172530312,0.25177631071333234,255.51770669053246,11.300449303758237
Lance Stephenson,2021-22 IND,2021-22,813.9783333333334,147,323,27,63,80,165,72,12,115,24,4,96,3398,2081,7338,1347,1754,9140,925,1183.0,1675,0.725,100.5,0.30734240913846717,0.3075768660343274,250.36090478651175,13.804939677534575
Lance Thomas,2019-20 BKN,2019-20,97.75833333333334,8,23,4,4,4,6,6,2,11,0,0,11,2908,1761,6498,1291,1732,8048,766,1099.0,1510,0.736,104.0,0.07640673703871323,0.07543695922245264,7.3745914053216,3.426020246409474
Landry Shamet,2020-21 BKN,2020-21,1402.6666666666667,186,456,129,66,78,99,48,11,101,31,10,93,3106,1929,6289,1305,1623,8537,640,975.0,1371,0.726,101.8,0.23514389915682712,0.2342661517925875,328.5973222477361,10.467018166234515
Landry Shamet,2019-20 LAC,2019-20,1451.93,158,391,111,65,76,99,42,6,94,20,10,142,2992,1708,6425,1498,1894,8377,767,1051.0,1594,0.737,103.9,0.1914956566545108,0.18924710322699875,274.7735465883763,8.594784491751701
Landry Shamet,2021-22 PHX,2021-22,1437.3833333333334,191,485,123,68,81,108,41,16,110,28,9,92,3581,2244,7389,1303,1635,9416,801,1060.0,1633,0.728,102.0,0.23366920192746704,0.2304085238482831,331.185372037458,10.341401204602759
Langston Galloway,2019-20 DET,2019-20,1702.225,236,542,132,73,85,101,40,33,116,48,11,96,2595,1589,5658,1097,1476,7078,644,1008.0,1299,0.717,99.9,0.26345580553678233,0.2707872083335016,460.9407557054948,12.297983213819078
Langston Galloway,2021-22 MIL,2021-22,106.7,6,26,2,0,0,12,6,3,15,1,0,7,3429,1960,7331,1459,1881,9470,840,1100.0,1494,0.747,102.2,0.03003558401485769,0.029558502168307275,3.1538921813583864,1.3266711006354286
Langston Galloway,2020-21 PHX,2020-21,437.6716666666667,66,147,36,22,23,26,13,7,35,8,0,25,3118,1939,6357,1124,1347,8300,630,902.0,1374,0.741,99.3,0.265870768568937,0.2715469622181429,118.84841153228497,12.132725811108973
Larry Nance Jr.,2019-20 CLE,2019-20,1472.1133333333332,229,431,56,50,74,123,60,106,303,56,22,91,2619,1500,5715,983,1296,6948,704,1073.0,1188,0.738,100.9,0.371947491864991,0.37850910272247046,557.208296905785,17.190245507556206
Larry Nance Jr.,2020-21 CLE,2020-21,1091.4733333333334,128,272,41,30,49,107,55,54,181,61,17,72,2778,1716,6175,1200,1614,7476,751,1114.0,1308,0.729,99.6,0.2893375614303529,0.29462465341632926,321.57495254649893,13.163837694570619
Larry Nance Jr.,2021-22 NOP,2021-22,1040.0716666666667,129,247,23,40,57,81,37,72,176,43,20,84,3294,2047,7212,1501,1903,8962,981,1153.0,1612,0.742,99.7,0.31438415081752186,0.31714854505573675,329.85721583702855,14.234544326307258
Lauri Markkanen,2019-20 CHI,2019-20,1491.5783333333334,251,591,109,126,153,74,81,60,253,42,23,96,2573,1510,5762,1006,1332,6945,680,1005.0,1417,0.719,101.9,0.31558928278597964,0.31800498092703033,474.3293394428384,14.4424101175965
Lauri Markkanen,2020-21 CHI,2020-21,1317.4466666666667,250,521,119,76,92,45,52,35,233,26,15,75,3035,1927,6380,995,1258,7969,693,1089.0,1362,0.767,101.1,0.34149674751546016,0.34257764721086026,451.32777939245716,15.306378788672328
Lauri Markkanen,2021-22 CLE,2021-22,1877.5866666666666,313,703,136,138,159,81,54,59,286,45,30,130,3255,2064,6940,1376,1810,8839,837,1181.0,1433,0.724,98.4,0.32280307096438987,0.32994366735123765,619.4978305697857,14.808826435795797
LeBron James,2019-20 LAL,2019-20,2316.266666666667,643,1303,148,264,381,684,261,66,459,78,36,118,3006,1803,6269,1260,1728,8054,757,1077.0,1471,0.737,103.3,0.5627156799064852,0.5593382963484793,1295.5766512221044,25.402724972399394
LeBron James,2020-21 LAL,2020-21,1503.7016666666666,422,823,104,178,255,350,168,29,317,48,25,70,2925,1775,6197,1241,1679,7887,695,1095.0,1377,0.748,100.8,0.5394868623643452,0.5428051347320624,816.2169857718267,24.252548490215318
LeBron James,2021-22 LAL,2021-22,2084.335,640,1221,161,254,336,349,196,63,396,73,59,121,3415,1968,7279,1380,1884,9192,782,1191.0,1654,0.72,102.3,0.5893315619636537,0.5794037542889972,1207.6715241959569,26.005316914842275
Leandro Bolmaro,2021-22 MIN,2021-22,240.945,17,54,5,11,13,21,13,16,27,6,0,26,3411,2106,7458,1474,1894,9507,921,1175.0,1786,0.706,103.5,0.12881410377565147,0.12517577949187544,30.160478189669927,5.61825116190907
Lindell Wigginton,2021-22 MIL,2021-22,199.12833333333333,26,61,9,19,35,23,12,3,22,5,1,17,3429,1960,7331,1459,1881,9470,840,1100.0,1494,0.747,102.2,0.23535078202839876,0.23161249661261826,46.12061042964299,10.39543898579007
Lindy Waters III,2021-22 OKC,2021-22,465.25,71,175,53,4,5,24,11,6,67,19,8,31,3141,1822,7310,1233,1632,8506,854,1145.0,1497,0.727,100.8,0.2939311545601032,0.2932799182057538,136.44848194522694,13.163251292803164
Lonnie Walker IV,2019-20 SAS,2019-20,988.2983333333333,152,357,41,44,61,68,44,23,116,32,14,78,2995,1751,6350,1348,1664,8098,640,895.0,1377,0.751,102.6,0.23448712110750608,0.23466995706938332,231.9239274550764,10.65769395307832
Lonnie Walker IV,2020-21 SAS,2020-21,1521.8433333333332,256,609,100,57,70,101,65,14,141,29,15,101,3014,1759,6518,1254,1584,7998,669,821.0,1293,0.733,101.0,0.22407463105439857,0.2250064265498723,342.4245302020795,10.053293385303924
Lonnie Walker IV,2021-22 SAS,2021-22,1612.3233333333333,311,764,111,116,148,152,71,18,163,44,19,98,3546,2289,7601,1262,1673,9279,901,1043.0,1483,0.711,102.4,0.2860891382934669,0.28099503807710857,453.05485644261057,12.611870328076243
Lonzo Ball,2021-22 CHI,2021-22,1212.345,162,383,110,21,28,178,82,35,155,64,31,85,3422,1958,7127,1436,1766,9152,711,1053.0,1540,0.735,100.4,0.320963065819093,0.3215278414661186,389.8026709622416,14.431099820076474
Lonzo Ball,2019-20 NOP,2019-20,2025.215,277,687,148,43,76,438,193,71,312,88,38,128,3065,1932,6598,1229,1687,8341,797,1181.0,1524,0.729,106.3,0.30157647844000074,0.2913064233887044,589.958138243155,13.229877167978238
Lonzo Ball,2020-21 NOP,2020-21,1747.2383333333332,290,700,172,50,64,316,123,33,230,82,31,103,3060,1872,6412,1369,1878,8251,845,1052.0,1295,0.755,102.3,0.3447405630369107,0.34177505281723836,597.1624736593035,15.270518848882148
Lou Williams,2020-21 ATL,2020-21,1422.9083333333333,265,646,69,150,173,225,108,21,117,47,6,62,2937,1737,6281,1417,1745,8186,760,953.0,1392,0.742,99.9,0.30935118011045526,0.3140580248929166,446.8757807703385,14.0321212716907
Lou Williams,2021-22 ATL,2021-22,798.8766666666667,125,320,37,67,78,105,43,16,71,28,3,48,3401,2017,7241,1485,1829,9343,823,972.0,1534,0.731,100.0,0.27271126939731105,0.2742839043841689,219.11901125474355,12.31065523022632
Lou Williams,2019-20 LAC,2019-20,1863.7083333333333,391,936,111,292,339,365,182,31,170,43,12,80,2992,1708,6425,1498,1894,8377,767,1051.0,1594,0.737,103.9,0.387915827426666,0.3833608966330132,714.4728977290853,17.410592991604556
Louis King,2019-20 DET,2019-20,62.2,8,21,4,0,3,5,2,1,9,2,0,10,2595,1589,5658,1097,1476,7078,644,1008.0,1299,0.717,99.9,0.14449225506830132,0.1485131606647966,9.23751859335035,6.744825090251214
Louis King,2020-21 SAC,2020-21,85.30333333333333,17,34,4,6,6,9,4,5,13,7,3,9,3067,1836,6382,1181,1585,8189,674,963.0,1400,0.713,102.2,0.469499241498818,0.465915979186009,39.74418607783052,20.817138885674925
Louis King,2021-22 SAC,2021-22,103.60666666666667,15,47,8,7,10,9,0,0,12,2,1,14,3321,1943,7223,1466,1908,9045,784,1156.0,1552,0.714,102.1,0.197284281690425,0.19434079763125023,20.135002239915067,8.722577295146575
Luc Mbah a Moute,2019-20 HOU,2019-20,24.6,2,5,0,1,2,0,1,1,1,2,0,0,2936,1557,6512,1484,1876,8482,704,1057.0,1566,0.713,106.3,0.14872675516735318,0.14366193057933985,3.5340834922517605,6.524503212698403
Luguentz Dort,2019-20 OKC,2019-20,820.33,86,218,30,42,53,27,22,24,57,31,4,97,2879,1562,6156,1422,1787,7950,593,986.0,1390,0.728,101.1,0.16776585468925506,0.1703877147328656,139.77415402681163,7.73827267736018
Luguentz Dort,2020-21 OKC,2020-21,1543.205,247,639,113,122,164,88,79,38,151,45,19,134,2795,1588,6338,1113,1536,7560,715,1162.0,1305,0.742,103.1,0.2365874118224566,0.2327322532205,359.1535768311417,10.39848353544664
Luguentz Dort,2021-22 OKC,2021-22,1665.3533333333332,293,726,130,161,191,88,88,38,174,46,18,149,3141,1822,7310,1233,1632,8506,854,1145.0,1497,0.727,100.8,0.27867026895600755,0.2780528447489952,463.056231845555,12.4798161786926
Luka Doncic,2019-20 DAL,2019-20,2047.245,581,1255,171,426,562,538,260,78,495,62,14,153,3124,1849,6772,1392,1787,8776,791,953.0,1462,0.74,101.7,0.6020620952470542,0.6078636768925028,1244.4458731997918,27.60653777082231
Luka Doncic,2020-21 DAL,2020-21,2262.3966666666665,647,1351,192,344,471,567,281,54,473,64,36,152,2958,1647,6287,1186,1524,8096,657,869.0,1396,0.734,99.5,0.5560661462857606,0.5667962668975058,1282.3179849080275,25.32447294145469
Luka Doncic,2021-22 DAL,2021-22,2300.7183333333332,641,1403,201,364,489,568,292,56,537,75,36,145,3222,1918,6982,1341,1739,8858,759,1025.0,1612,0.733,97.5,0.5449920263163034,0.5621895524800623,1293.4398101993415,25.232693730812795
Luka Garza,2021-22 DET,2021-22,388.965,66,147,16,38,61,20,18,58,42,9,6,55,3129,1924,7267,1413,1806,8596,900,1163.0,1799,0.707,100.9,0.34174131468046204,0.34064620706486887,132.4994519309867,15.289187384419963
Luka Samanic,2019-20 SAS,2019-20,48.416666666666664,5,16,3,3,4,6,2,1,9,0,2,6,2995,1751,6350,1348,1664,8098,640,895.0,1377,0.751,102.6,0.19998726904017805,0.2001432045326071,9.690266819453726,9.089638261902502
Luka Samanic,2020-21 SAS,2020-21,308.1766666666667,47,105,12,16,29,15,20,16,52,8,8,43,3014,1759,6518,1254,1584,7998,669,821.0,1293,0.733,101.0,0.22270398680572245,0.22363008259243933,68.91757341972931,9.991798299073146
Luke Kennard,2019-20 DET,2019-20,921.9233333333333,151,342,73,67,75,115,43,9,89,12,6,65,2595,1589,5658,1097,1476,7078,644,1008.0,1299,0.717,99.9,0.3087165091373071,0.31730741900118814,292.533113416972,14.410729873513326
Luke Kennard,2020-21 LAC,2020-21,1232.2483333333332,197,414,100,26,31,104,48,15,146,23,9,91,3009,1756,6242,1164,1387,8209,678,949.0,1383,0.754,99.1,0.27907282540234213,0.2856061145540418,351.937658649027,12.760889127813817
Luke Kennard,2021-22 LAC,2021-22,1919.1333333333334,287,639,190,69,77,146,60,20,209,42,6,101,3285,1969,7170,1273,1606,8890,747,1126.0,1528,0.706,100.2,0.2959791761263158,0.29709180576378336,570.1587875014689,13.334339835562
Luke Kornet,2020-21 BOS,2020-21,347.435,44,101,15,3,6,24,7,14,53,4,32,20,2985,1689,6401,1160,1496,8109,765,1012.0,1471,0.737,100.7,0.2935129834283452,0.2956115866862241,102.70581162032828,13.207933900470637
Luke Kornet,2021-22 BOS,2021-22,103.33333333333333,13,27,0,4,6,9,0,13,16,3,3,9,3341,2036,7167,1397,1713,9164,863,1118.0,1521,0.725,99.0,0.35551393062831804,0.3611758191531394,37.32150131249107,16.21061577445411
Luke Kornet,2019-20 CHI,2019-20,558.5433333333333,82,187,31,20,28,32,14,22,62,11,26,54,2573,1510,5762,1006,1332,6945,680,1005.0,1417,0.719,101.9,0.2757160200881222,0.27782650581598023,155.1781426468103,12.617677644030056
MJ Walker,2021-22 PHX,2021-22,8.393333333333333,0,4,0,0,0,1,0,0,1,2,0,1,3581,2244,7389,1303,1635,9416,801,1060.0,1633,0.728,102.0,-0.04098712308685177,-0.04041517859148949,-0.33921806564456847,-1.8139501507568878
